poliza_id,policy_number,poliza_renovacion,cartera_renovaciones,count_items,issue
201239,10565200501550,1,[np.int64(0)],1,renovacion_mismatch
201243,4308007310150000,1,[np.int64(0)],1,renovacion_mismatch
201244,4308007310813000,1,[np.int64(0)],1,renovacion_mismatch
201245,4308007310869000,1,[np.int64(0)],1,renovacion_mismatch
201247,1408004224238000,3,[np.int64(0)],1,renovacion_mismatch
201248,1408004224241000,4,[np.int64(0)],1,renovacion_mismatch
201252,4308007305408000,1,[np.int64(0)],1,renovacion_mismatch
201254,4308007307149000,1,[np.int64(0)],1,renovacion_mismatch
201256,93591800,1,[np.int64(0)],1,renovacion_mismatch
201257,4308007303203000,4,[np.int64(0)],1,renovacion_mismatch
201258,4308007303237000,1,[np.int64(0)],1,renovacion_mismatch
201259,4308007304664000,1,[np.int64(0)],1,renovacion_mismatch
201264,4308007304229000,1,[np.int64(0)],1,renovacion_mismatch
201265,93591466,1,[np.int64(0)],1,renovacion_mismatch
201271,300000120,5,[np.int64(0)],1,renovacion_mismatch
201272,10565200500630,4,[np.int64(0)],1,renovacion_mismatch
201273,4308007303832000,1,[np.int64(0)],1,renovacion_mismatch
201274,93592215,1,[np.int64(0)],1,renovacion_mismatch
201275,93592177,1,[np.int64(0)],1,renovacion_mismatch
201276,4308007300846000,1,[np.int64(0)],1,renovacion_mismatch
201278,4308007300951000,1,[np.int64(0)],1,renovacion_mismatch
201288,10565200500180,1,[np.int64(0)],1,renovacion_mismatch
201289,4308007300987000,1,[np.int64(0)],1,renovacion_mismatch
201291,93580839,1,[np.int64(0)],1,renovacion_mismatch
201294,4308007300699000,1,[np.int64(0)],1,renovacion_mismatch
201295,4308007300793000,1,[np.int64(0)],1,renovacion_mismatch
201301,93576352,1,[np.int64(0)],1,renovacion_mismatch
201302,93576893,1,[np.int64(0)],1,renovacion_mismatch
201304,93576086,1,[np.int64(0)],1,renovacion_mismatch
201305,93575758,1,[np.int64(0)],1,renovacion_mismatch
201306,101000518-1,4,[np.int64(0)],1,renovacion_mismatch
201307,994000000006-1,5,[np.int64(0)],1,renovacion_mismatch
201308,3016298,5,[np.int64(0)],1,renovacion_mismatch
201309,4308007295948000,1,[np.int64(0)],1,renovacion_mismatch
201311,4308007295990000,1,[np.int64(0)],1,renovacion_mismatch
201312,4308007295842000,1,[np.int64(0)],1,renovacion_mismatch
201314,4308007295726000,1,[np.int64(0)],1,renovacion_mismatch
201317,4308007284283000,1,[np.int64(0)],1,renovacion_mismatch
201318,4308007292536000,1,[np.int64(0)],1,renovacion_mismatch
201320,4308007291643000,1,[np.int64(0)],1,renovacion_mismatch
201324,4308007293252000,1,[np.int64(0)],1,renovacion_mismatch
201325,101000516-1,5,[np.int64(0)],1,renovacion_mismatch
201326,4308007288568000,1,[np.int64(0)],1,renovacion_mismatch
201328,10565200498970,1,[np.int64(0)],1,renovacion_mismatch
201329,10565200498990,1,[np.int64(0)],1,renovacion_mismatch
201332,4308007291477000,1,[np.int64(0)],1,renovacion_mismatch
201333,4308007291371000,1,[np.int64(0)],1,renovacion_mismatch
201336,4308007289364000,2,[np.int64(0)],1,renovacion_mismatch
201339,10565200498980,3,[np.int64(0)],1,renovacion_mismatch
201340,4308007289082000,1,[np.int64(0)],1,renovacion_mismatch
201343,4308007291813000,1,[np.int64(0)],1,renovacion_mismatch
201345,4308007287259000,1,[np.int64(0)],1,renovacion_mismatch
201346,4308004223875000,1,[np.int64(0)],1,renovacion_mismatch
201348,4308004223874000,1,[np.int64(0)],1,renovacion_mismatch
201355,4308007288081000,1,[np.int64(0)],1,renovacion_mismatch
201359,14289415269460,1,[np.int64(0)],1,renovacion_mismatch
201360,4308007282335000,1,[np.int64(0)],1,renovacion_mismatch
201362,4308007282215000,1,[np.int64(0)],1,renovacion_mismatch
201370,430800728409000,1,[np.int64(0)],1,renovacion_mismatch
201386,4308007272068000,1,[np.int64(0)],1,renovacion_mismatch
201387,4308007272122000,1,[np.int64(0)],1,renovacion_mismatch
201388,43080072272166000,1,[np.int64(0)],1,renovacion_mismatch
201389,430800727231000,1,[np.int64(0)],1,renovacion_mismatch
201390,4308007272444000,1,[np.int64(0)],1,renovacion_mismatch
201391,4308007273633000,1,[np.int64(0)],1,renovacion_mismatch
201392,93527960,1,[np.int64(0)],1,renovacion_mismatch
201393,4308007275961000,1,[np.int64(0)],1,renovacion_mismatch
201394,4308007275407000,1,[np.int64(0)],1,renovacion_mismatch
201397,93529938,1,[np.int64(0)],1,renovacion_mismatch
201402,1408004223628000 NR,1,[np.int64(0)],1,renovacion_mismatch
201404,4308007271868000,1,[np.int64(0)],1,renovacion_mismatch
201408,4308007269589000,1,[np.int64(0)],1,renovacion_mismatch
201410,93519862,1,[np.int64(0)],1,renovacion_mismatch
201413,14289415220240,1,[np.int64(0)],1,renovacion_mismatch
201414,4308007272149000,1,[np.int64(0)],1,renovacion_mismatch
201415,4308007272082000,1,[np.int64(0)],1,renovacion_mismatch
201416,4308007268136000,1,[np.int64(0)],1,renovacion_mismatch
201417,4308007269420000,1,[np.int64(0)],1,renovacion_mismatch
201419,430800726876000,1,[np.int64(0)],1,renovacion_mismatch
201420,4308007268462000,1,[np.int64(0)],1,renovacion_mismatch
201421,4308007268454000,1,[np.int64(0)],1,renovacion_mismatch
201424,4308007273057000,1,[np.int64(0)],1,renovacion_mismatch
201426,4308007266095000,1,[np.int64(0)],1,renovacion_mismatch
201430,4308007266429000,1,[np.int64(0)],1,renovacion_mismatch
201432,14289415184450 NR,1,[np.int64(0)],1,renovacion_mismatch
201434,1408004223599000,4,[np.int64(0)],1,renovacion_mismatch
201435,93302586,4,[np.int64(0)],1,renovacion_mismatch
201437,14289415190540,1,[np.int64(0)],1,renovacion_mismatch
201438,4308007266354000,1,[np.int64(0)],1,renovacion_mismatch
201441,4308007265943000,1,[np.int64(0)],1,renovacion_mismatch
201445,PE259670,3,[np.int64(0)],2,renovacion_mismatch
201448,4308007262998000,1,[np.int64(0)],1,renovacion_mismatch
201449,4308007264976000,1,[np.int64(0)],1,renovacion_mismatch
201450,4308007262921000,1,[np.int64(0)],1,renovacion_mismatch
201454,4308007264167000,1,[np.int64(0)],1,renovacion_mismatch
201455,93305208,1,[np.int64(0)],1,renovacion_mismatch
201456,4308007260919000,1,[np.int64(0)],1,renovacion_mismatch
201458,156200495490,1,[np.int64(0)],1,renovacion_mismatch
201459,4308007264791000,1,[np.int64(0)],1,renovacion_mismatch
201460,4308007264141000,1,[np.int64(0)],1,renovacion_mismatch
201463,93305431,1,[np.int64(0)],1,renovacion_mismatch
201465,4308007264071000,1,[np.int64(0)],1,renovacion_mismatch
201466,10565200495500,3,[np.int64(0)],1,renovacion_mismatch
201473,4308007260364000,1,[np.int64(0)],1,renovacion_mismatch
201474,4308007260408000,1,[np.int64(0)],1,renovacion_mismatch
201480,1408004223435000,4,[np.int64(0)],1,renovacion_mismatch
201481,1408004223434000,1,[np.int64(0)],1,renovacion_mismatch
201482,4308007259301000,1,[np.int64(0)],1,renovacion_mismatch
201485,10565200495510,4,[np.int64(0)],1,renovacion_mismatch
201486,4308007255377000,1,[np.int64(0)],1,renovacion_mismatch
201488,4308007255510000,1,[np.int64(0)],1,renovacion_mismatch
201490,4308007255559000,2,[np.int64(0)],1,renovacion_mismatch
201492,4308007255657000,2,[np.int64(0)],1,renovacion_mismatch
201493,4308007255832000,1,[np.int64(0)],1,renovacion_mismatch
201497,4308007255532000,1,[np.int64(0)],1,renovacion_mismatch
201503,4308007255454000,1,[np.int64(0)],1,renovacion_mismatch
201504,93290032,1,[np.int64(0)],1,renovacion_mismatch
201505,93293942,3,[np.int64(0)],1,renovacion_mismatch
201506,4308007252645000,1,[np.int64(0)],1,renovacion_mismatch
201507,4308007252714000,1,[np.int64(0)],1,renovacion_mismatch
201510,4308007254093000,2,[np.int64(0)],1,renovacion_mismatch
201511,1000108,2,[np.int64(0)],10,renovacion_mismatch
201514,4308007256585000,1,[np.int64(0)],1,renovacion_mismatch
201516,4308007251591000,2,[np.int64(0)],1,renovacion_mismatch
201517,9328369,1,[np.int64(0)],1,renovacion_mismatch
201518,4308007252617000,1,[np.int64(0)],1,renovacion_mismatch
201520,101006309-4,4,[np.int64(0)],10,renovacion_mismatch
201523,43080072553567000,1,[np.int64(0)],1,renovacion_mismatch
201524,4308007253440000,2,[np.int64(0)],1,renovacion_mismatch
201525,4308007252154000,1,[np.int64(0)],1,renovacion_mismatch
201526,4308007247811000,1,[np.int64(0)],1,renovacion_mismatch
201527,4308007247670000,1,[np.int64(0)],1,renovacion_mismatch
201529,4308007249700000,1,[np.int64(0)],1,renovacion_mismatch
201533,PE255966,4,[np.int64(0)],2,renovacion_mismatch
201538,93274615,1,[np.int64(0)],1,renovacion_mismatch
201539,93279950,1,[np.int64(0)],1,renovacion_mismatch
201542,4308007248141000,2,[np.int64(0)],1,renovacion_mismatch
201543,4308007248137000,1,[np.int64(0)],1,renovacion_mismatch
201544,4308007247863000,1,[np.int64(0)],1,renovacion_mismatch
201546,5000025533 NR,1,[np.int64(0)],1,renovacion_mismatch
201547,4308007245385000,1,[np.int64(0)],1,renovacion_mismatch
201550,4308007245546000,1,[np.int64(0)],1,renovacion_mismatch
201554,430800724996000,1,[np.int64(0)],1,renovacion_mismatch
201559,4308005837028000 NR,1,[np.int64(0)],1,renovacion_mismatch
201560,3447100800 N R,1,[np.int64(0)],1,renovacion_mismatch
201561,93114980 NR,1,[np.int64(0)],1,renovacion_mismatch
201562,890117758590100 NR,1,[np.int64(0)],1,renovacion_mismatch
201563,2050330855402,2,[np.int64(0)],10,renovacion_mismatch
201565,4308007245732000,3,[np.int64(0)],1,renovacion_mismatch
201566,4308007242406000,1,[np.int64(0)],1,renovacion_mismatch
201574,4308007243302000,1,[np.int64(0)],1,renovacion_mismatch
201575,4308007243369000,1,[np.int64(0)],1,renovacion_mismatch
201577,93117979,1,[np.int64(0)],1,renovacion_mismatch
201578,93117622,1,[np.int64(0)],1,renovacion_mismatch
201580,93117278,1,[np.int64(0)],1,renovacion_mismatch
201581,4308007244163000,3,[np.int64(0)],1,renovacion_mismatch
201582,4308007243688000,1,[np.int64(0)],1,renovacion_mismatch
201584,1000120,4,[np.int64(0)],2,renovacion_mismatch
201585,4308007242134000,1,[np.int64(0)],1,renovacion_mismatch
201589,1408004223099000,1,[np.int64(0)],1,renovacion_mismatch
201592,43080057240013000,1,[np.int64(0)],1,renovacion_mismatch
201594,4308007240465000,1,[np.int64(0)],1,renovacion_mismatch
201595,1408004223100000,1,[np.int64(0)],1,renovacion_mismatch
201597,4308007236311000,3,[np.int64(0)],1,renovacion_mismatch
201599,4308007244347000,1,[np.int64(0)],1,renovacion_mismatch
201602,4308007235747000,1,[np.int64(0)],1,renovacion_mismatch
201604,4308007236198000,1,[np.int64(0)],1,renovacion_mismatch
201605,4308007236375000,1,[np.int64(0)],1,renovacion_mismatch
201608,AA006143,5,[np.int64(0)],52,renovacion_mismatch
201609,PI298734,4,[np.int64(0)],1,renovacion_mismatch
201612,93102679,1,[np.int64(0)],1,renovacion_mismatch
201613,93103938,1,[np.int64(0)],1,renovacion_mismatch
201620,PI297034,2,[np.int64(0)],6,renovacion_mismatch
201623,4308007231448000,2,[np.int64(0)],1,renovacion_mismatch
201625,4308007231543000,1,[np.int64(0)],1,renovacion_mismatch
201626,4308007228984000,1,[np.int64(0)],1,renovacion_mismatch
201627,4308007228466000,1,[np.int64(0)],1,renovacion_mismatch
201628,4308007228456000,1,[np.int64(0)],1,renovacion_mismatch
201631,4308007227932000,1,[np.int64(0)],1,renovacion_mismatch
201634,4308007227531000,1,[np.int64(0)],1,renovacion_mismatch
201635,4308007227518000,1,[np.int64(0)],1,renovacion_mismatch
201636,14289414971270 NR,1,[np.int64(0)],1,renovacion_mismatch
201637,4308007225338000 NR,1,[np.int64(0)],1,renovacion_mismatch
201639,1000005169,1,[np.int64(0)],1,renovacion_mismatch
201641,4308007227756000,1,[np.int64(0)],1,renovacion_mismatch
201642,4308007227890000,1,[np.int64(0)],1,renovacion_mismatch
201643,101000850,5,[np.int64(0)],1,renovacion_mismatch
201644,PI298625,3,[np.int64(0)],1,renovacion_mismatch
201645,PE256843,1,[np.int64(0)],20,renovacion_mismatch
201646,93077133,1,[np.int64(0)],1,renovacion_mismatch
201647,93076655,1,[np.int64(0)],1,renovacion_mismatch
201649,4308007225236000,2,[np.int64(0)],1,renovacion_mismatch
201651,93083186,1,[np.int64(0)],1,renovacion_mismatch
201652,93083192,1,[np.int64(0)],1,renovacion_mismatch
201653,4308005810096000 NR,1,[np.int64(0)],1,renovacion_mismatch
201655,4308005808789000 NR,1,[np.int64(0)],1,renovacion_mismatch
201657,4308007224162000,1,[np.int64(0)],1,renovacion_mismatch
201663,4308007223690000,1,[np.int64(0)],1,renovacion_mismatch
201668,4308007222401000,1,[np.int64(0)],1,renovacion_mismatch
201669,4308007222091000,1,[np.int64(0)],1,renovacion_mismatch
201676,4308007219042000,1,[np.int64(0)],1,renovacion_mismatch
201679,93072670,1,[np.int64(0)],1,renovacion_mismatch
201682,93076851,1,[np.int64(0)],1,renovacion_mismatch
201684,4308007222533000,1,[np.int64(0)],1,renovacion_mismatch
201703,4308007218619000,1,[np.int64(0)],1,renovacion_mismatch
201705,93066464,1,[np.int64(0)],1,renovacion_mismatch
201710,4308005802321000 NR,1,[np.int64(0)],1,renovacion_mismatch
201711,4308005803638000 NR,1,[np.int64(0)],1,renovacion_mismatch
201712,4308005803476000 NR,1,[np.int64(0)],1,renovacion_mismatch
201713,14289410721280 NR,1,[np.int64(0)],1,renovacion_mismatch
201716,4308005796781000 NR,1,[np.int64(0)],1,renovacion_mismatch
201717,4308005795765000 NR,1,[np.int64(0)],1,renovacion_mismatch
201719,4308007215301000,1,[np.int64(0)],1,renovacion_mismatch
201720,2000653969,3,[np.int64(0)],12,renovacion_mismatch
201722,4308005801276000 NR,1,[np.int64(0)],1,renovacion_mismatch
201725,4308007210984000,1,[np.int64(0)],1,renovacion_mismatch
201726,4308007210926000,1,[np.int64(0)],1,renovacion_mismatch
201727,4308007212038000,1,[np.int64(0)],1,renovacion_mismatch
201731,4308007211225000,1,[np.int64(0)],1,renovacion_mismatch
201736,4308007208341000,1,[np.int64(0)],1,renovacion_mismatch
201738,4308005787126000 NR,1,[np.int64(0)],1,renovacion_mismatch
201739,4308005790316000 NR,1,[np.int64(0)],1,renovacion_mismatch
201740,4308005790258000 NR,1,[np.int64(0)],1,renovacion_mismatch
201741,10565200384870 NR,1,[np.int64(0)],1,renovacion_mismatch
201742,4308005792313000 NR,1,[np.int64(0)],1,renovacion_mismatch
201743,1408004201744000 NR,1,[np.int64(0)],1,renovacion_mismatch
201744,140800422637000,4,[np.int64(0)],1,renovacion_mismatch
201747,101006261-4,4,[np.int64(0)],10,renovacion_mismatch
201750,4308007208336000,1,[np.int64(0)],1,renovacion_mismatch
201751,4308007208173000,1,[np.int64(0)],1,renovacion_mismatch
201753,4308007208514000,1,[np.int64(0)],1,renovacion_mismatch
201757,4308007208222000,1,[np.int64(0)],1,renovacion_mismatch
201759,93055567,2,[np.int64(0)],1,renovacion_mismatch
201777,4308007207545000,1,[np.int64(0)],1,renovacion_mismatch
201785,4308007204501000,1,[np.int64(0)],1,renovacion_mismatch
201786,93037212-613333860,1,[np.int64(0)],1,renovacion_mismatch
201792,4308007207269000,1,[np.int64(0)],1,renovacion_mismatch
201795,1408004222449000,1,[np.int64(0)],1,renovacion_mismatch
201796,1408004222448000,1,[np.int64(0)],1,renovacion_mismatch
201797,93034872-613329358,1,[np.int64(0)],1,renovacion_mismatch
201798,4308007206127000,1,[np.int64(0)],1,renovacion_mismatch
201799,4308007205402000,1,[np.int64(0)],1,renovacion_mismatch
201800,4308007204596000,1,[np.int64(0)],1,renovacion_mismatch
201803,1408004222532000,1,[np.int64(0)],1,renovacion_mismatch
201807,4308007197292000,1,[np.int64(0)],1,renovacion_mismatch
201808,4308007197557000,1,[np.int64(0)],1,renovacion_mismatch
201809,1408004222450000,1,[np.int64(0)],1,renovacion_mismatch
201812,4308007200700000,1,[np.int64(0)],1,renovacion_mismatch
201814,4308007201660000,2,[np.int64(0)],1,renovacion_mismatch
201816,4308007193404000,1,[np.int64(0)],1,renovacion_mismatch
201819,4308007193876000,1,[np.int64(0)],1,renovacion_mismatch
201822,93022135-613305344,1,[np.int64(0)],1,renovacion_mismatch
201823,4308007197522000,1,[np.int64(0)],1,renovacion_mismatch
201825,10565200488570,1,[np.int64(0)],1,renovacion_mismatch
201826,10565200488580,2,[np.int64(0)],1,renovacion_mismatch
201827,10565200488600,1,[np.int64(0)],1,renovacion_mismatch
201831,93016473-613294469,1,[np.int64(0)],1,renovacion_mismatch
201834,4308007194646000,1,[np.int64(0)],1,renovacion_mismatch
201837,93005385-613273395,1,[np.int64(0)],1,renovacion_mismatch
201840,93006178-613274727,1,[np.int64(0)],1,renovacion_mismatch
201841,101000793-4,3,[np.int64(0)],1,renovacion_mismatch
201842,101000804-4,3,[np.int64(0)],1,renovacion_mismatch
201844,4308007189648000,1,[np.int64(0)],1,renovacion_mismatch
201854,93006103-613274611,1,[np.int64(0)],1,renovacion_mismatch
201860,4308007184355000,2,[np.int64(0)],1,renovacion_mismatch
201865,4308007180681000,1,[np.int64(0)],1,renovacion_mismatch
201868,1408004222119000,3,[np.int64(0)],1,renovacion_mismatch
201871,14289414847580,2,[np.int64(0)],1,renovacion_mismatch
201873,1408004222134000,4,[np.int64(0)],1,renovacion_mismatch
201875,4308007178796000,2,[np.int64(0)],1,renovacion_mismatch
201880,4308007175772000,1,[np.int64(0)],1,renovacion_mismatch
201888,43080071474533000,1,[np.int64(0)],1,renovacion_mismatch
201889,92973178-613232434,2,[np.int64(0)],1,renovacion_mismatch
201895,92965906-613219142,1,[np.int64(0)],1,renovacion_mismatch
201896,4308007170147000,1,[np.int64(0)],1,renovacion_mismatch
201897,93005059-613218809,1,[np.int64(0)],1,renovacion_mismatch
201898,1901124002054-1,3,[np.int64(0)],1,renovacion_mismatch
201901,4308007173492000,1,[np.int64(0)],1,renovacion_mismatch
201902,4308007173407000,1,[np.int64(0)],1,renovacion_mismatch
201904,4308007174710000,1,[np.int64(0)],1,renovacion_mismatch
201907,4308007168484000,1,[np.int64(0)],1,renovacion_mismatch
201908,92736998-613198676,1,[np.int64(0)],1,renovacion_mismatch
201909,4308007169913000,1,[np.int64(0)],1,renovacion_mismatch
201911,93002495-61324556,1,[np.int64(0)],1,renovacion_mismatch
201914,994000000137,2,[np.int64(0)],2,renovacion_mismatch
201916,4308007166129000,3,[np.int64(0)],1,renovacion_mismatch
201917,92733029-613191131,2,[np.int64(0)],1,renovacion_mismatch
201919,92733708-613192281,1,[np.int64(0)],1,renovacion_mismatch
201922,4308007167863000,1,[np.int64(0)],1,renovacion_mismatch
201924,4308007167563000,1,[np.int64(0)],1,renovacion_mismatch
201925,92734135-61393016,1,[np.int64(0)],1,renovacion_mismatch
201926,4308007164472000,1,[np.int64(0)],1,renovacion_mismatch
201931,4308007164656000,1,[np.int64(0)],1,renovacion_mismatch
201932,4308007164474000,1,[np.int64(0)],1,renovacion_mismatch
201934,4308007165510000,2,[np.int64(0)],1,renovacion_mismatch
201936,4308007161114000,1,[np.int64(0)],1,renovacion_mismatch
201937,92724802-613176061,1,[np.int64(0)],1,renovacion_mismatch
201938,430800162276000,1,[np.int64(0)],1,renovacion_mismatch
201940,4308007162018000,1,[np.int64(0)],1,renovacion_mismatch
201941,4308007162048000,1,[np.int64(0)],1,renovacion_mismatch
201945,4308007156917000,1,[np.int64(0)],1,renovacion_mismatch
201946,4308007156423000,1,[np.int64(0)],1,renovacion_mismatch
201950,4308007157775000,1,[np.int64(0)],1,renovacion_mismatch
201952,4308007158275000,2,[np.int64(0)],1,renovacion_mismatch
201953,4308007158824000,2,[np.int64(0)],1,renovacion_mismatch
201956,4308007153915000,1,[np.int64(0)],1,renovacion_mismatch
201962,92712002-613152212,1,[np.int64(0)],1,renovacion_mismatch
201963,92711792-61315781,1,[np.int64(0)],1,renovacion_mismatch
201964,92711682-61351573,2,[np.int64(0)],1,renovacion_mismatch
201966,4308007148199000,1,[np.int64(0)],1,renovacion_mismatch
201970,4308007150691000,1,[np.int64(0)],1,renovacion_mismatch
201976,4308007148134000,1,[np.int64(0)],1,renovacion_mismatch
201980,4308007150011000,1,[np.int64(0)],1,renovacion_mismatch
201982,4308007149228000,1,[np.int64(0)],1,renovacion_mismatch
201983,4308007149060000,1,[np.int64(0)],1,renovacion_mismatch
